sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
8769;SDS011;4421;50.869;4.696;2019-02-10T00:01:00;16.87;;;4.07;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:03:30;14.53;;;3.43;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:05:59;17.77;;;4.70;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:08:30;20.17;;;4.13;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:10:59;21.67;;;4.10;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:13:33;19.43;;;4.53;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:16:02;15.73;;;4.20;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:18:39;19.27;;;4.43;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:21:11;20.07;;;4.93;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:23:40;17.63;;;4.63;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:26:09;18.40;;;4.17;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:28:38;19.43;;;4.10;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:31:07;22.13;;;4.23;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:33:36;18.03;;;4.30;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:36:05;15.83;;;4.03;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:38:37;14.93;;;4.50;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:41:06;15.00;;;4.23;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:43:41;19.97;;;3.60;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:46:06;17.13;;;4.00;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:48:35;17.67;;;4.13;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:51:04;21.93;;;4.43;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:53:34;19.07;;;3.80;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:56:03;18.37;;;4.17;;
8769;SDS011;4421;50.869;4.696;2019-02-10T00:58:32;13.90;;;3.63;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:01:00;16.93;;;3.80;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:03:29;16.73;;;3.90;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:05:59;15.60;;;3.60;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:08:27;13.13;;;3.07;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:10:56;15.87;;;3.50;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:13:25;14.33;;;3.37;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:15:55;10.47;;;2.97;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:18:24;12.07;;;3.17;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:20:54;11.80;;;2.70;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:23:23;18.57;;;3.83;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:25:52;12.03;;;2.87;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:28:21;14.63;;;3.03;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:30:52;17.03;;;3.20;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:33:21;15.23;;;3.37;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:35:50;14.17;;;3.07;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:38:20;12.80;;;3.00;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:40:49;13.73;;;3.27;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:43:18;11.20;;;3.00;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:45:49;12.43;;;3.13;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:48:18;13.20;;;3.20;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:50:47;12.33;;;3.17;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:53:15;13.60;;;2.90;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:55:47;12.60;;;2.67;;
8769;SDS011;4421;50.869;4.696;2019-02-10T01:58:16;13.93;;;3.37;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:00:49;11.27;;;3.57;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:03:18;12.80;;;3.03;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:05:47;9.10;;;2.90;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:08:16;11.63;;;2.63;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:10:45;11.33;;;3.23;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:13:15;16.43;;;3.10;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:15:44;13.50;;;2.70;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:18:18;15.33;;;3.27;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:20:48;11.00;;;2.70;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:23:17;14.23;;;2.90;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:25:47;9.40;;;3.07;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:28:17;15.60;;;3.50;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:30:47;12.43;;;2.70;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:33:15;14.00;;;2.80;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:35:48;11.63;;;2.93;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:38:16;13.17;;;2.77;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:40:47;11.87;;;2.93;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:43:16;10.97;;;2.27;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:45:45;11.07;;;2.93;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:48:13;11.63;;;2.80;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:50:42;10.03;;;2.43;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:53:11;9.60;;;2.40;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:55:40;6.53;;;2.17;;
8769;SDS011;4421;50.869;4.696;2019-02-10T02:58:08;9.57;;;2.47;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:00:40;4.90;;;2.03;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:03:09;7.17;;;2.53;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:05:38;4.67;;;1.83;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:08:07;6.73;;;1.80;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:10:36;7.67;;;2.10;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:13:04;4.17;;;1.90;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:15:36;4.73;;;1.90;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:18:07;6.43;;;1.83;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:20:39;6.13;;;2.20;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:23:11;5.60;;;1.90;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:25:40;3.93;;;2.07;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:28:08;5.97;;;2.00;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:30:37;6.33;;;1.90;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:33:06;4.33;;;1.80;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:35:39;5.57;;;1.90;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:38:04;5.70;;;1.93;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:40:33;4.17;;;2.00;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:43:02;5.37;;;2.13;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:45:34;6.73;;;2.40;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:48:03;2.73;;;1.90;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:50:34;4.70;;;1.80;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:53:03;4.43;;;2.10;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:55:32;4.43;;;2.00;;
8769;SDS011;4421;50.869;4.696;2019-02-10T03:58:01;4.23;;;1.93;;
