sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
9637;SDS011;4857;50.867;4.710;2019-02-10T00:00:49;14.23;;;4.70;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:03:19;12.77;;;4.40;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:05:47;14.17;;;4.50;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:08:16;20.50;;;4.83;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:10:44;22.47;;;5.10;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:13:25;12.73;;;4.13;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:16:02;19.57;;;5.10;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:18:29;15.63;;;5.03;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:20:58;14.20;;;4.40;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:26:14;20.10;;;5.20;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:28:42;17.13;;;4.57;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:31:10;14.27;;;4.70;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:33:39;16.57;;;4.77;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:36:07;20.80;;;4.93;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:38:35;12.50;;;4.63;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:41:04;23.47;;;5.33;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:43:32;23.57;;;5.23;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:46:00;22.47;;;4.83;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:48:29;16.67;;;4.20;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:50:57;18.60;;;5.17;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:53:25;14.43;;;3.97;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:55:54;13.70;;;4.23;;
9637;SDS011;4857;50.867;4.710;2019-02-10T00:58:22;14.97;;;4.10;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:00:50;18.00;;;4.30;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:03:19;10.07;;;3.50;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:05:47;10.43;;;3.40;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:08:15;14.93;;;4.30;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:10:44;12.53;;;3.20;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:13:12;15.10;;;3.60;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:15:40;14.33;;;3.77;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:18:09;12.63;;;3.73;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:20:37;13.63;;;3.93;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:23:05;12.97;;;3.50;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:25:34;11.17;;;3.27;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:28:02;10.73;;;3.57;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:30:31;14.43;;;3.73;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:32:59;12.27;;;3.50;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:35:27;11.77;;;3.20;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:37:56;12.53;;;3.37;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:40:24;10.53;;;3.63;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:45:40;14.47;;;3.83;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:48:08;13.03;;;3.30;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:50:37;10.87;;;2.37;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:53:05;11.13;;;2.57;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:55:33;13.90;;;3.50;;
9637;SDS011;4857;50.867;4.710;2019-02-10T01:58:02;8.97;;;3.10;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:00:30;13.47;;;3.80;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:02:59;16.03;;;3.77;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:05:27;14.00;;;3.43;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:07:55;13.07;;;3.83;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:10:23;11.43;;;3.57;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:12:52;15.23;;;3.53;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:15:20;15.33;;;3.33;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:17:48;11.47;;;3.77;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:20:17;10.30;;;3.37;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:22:46;11.73;;;3.57;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:25:14;11.13;;;3.43;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:27:43;13.90;;;3.80;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:30:12;11.60;;;3.50;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:32:41;12.23;;;3.43;;
9637;SDS011;4857;50.867;4.710;2019-02-10T02:35:10;13.47;;;3.50;;
