sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
8837;SDS011;4455;50.881;4.698;2019-02-10T00:00:38;14.10;;;3.83;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:03:09;13.27;;;4.13;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:05:37;18.20;;;4.23;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:08:06;14.97;;;4.37;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:10:34;12.67;;;4.20;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:16:01;16.53;;;4.30;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:18:32;13.97;;;4.07;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:21:00;17.30;;;4.20;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:23:29;13.23;;;3.60;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:25:57;18.07;;;5.17;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:28:26;19.03;;;3.97;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:30:55;13.10;;;3.90;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:33:24;18.37;;;4.10;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:35:52;17.50;;;5.13;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:38:21;19.90;;;4.80;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:40:49;14.60;;;4.57;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:43:18;14.80;;;4.37;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:45:46;18.40;;;4.53;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:48:15;17.20;;;4.70;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:50:43;18.57;;;3.77;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:53:12;24.23;;;4.33;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:55:40;19.63;;;4.37;;
8837;SDS011;4455;50.881;4.698;2019-02-10T00:58:09;18.60;;;4.07;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:00:37;12.20;;;3.60;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:03:06;17.30;;;4.33;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:05:34;16.13;;;4.30;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:08:03;11.17;;;3.87;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:10:31;16.17;;;3.57;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:13:00;14.20;;;3.87;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:15:29;14.70;;;4.10;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:17:58;10.30;;;3.40;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:20:26;10.97;;;2.80;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:22:55;10.37;;;3.20;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:25:23;15.60;;;2.87;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:27:51;10.43;;;3.33;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:30:20;16.60;;;3.87;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:32:48;12.90;;;3.60;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:35:17;9.30;;;4.10;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:37:45;13.43;;;3.83;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:40:14;13.43;;;3.70;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:42:44;14.77;;;4.30;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:45:12;8.10;;;3.30;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:47:41;12.30;;;3.70;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:50:09;14.00;;;3.33;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:52:38;13.00;;;3.53;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:55:09;15.73;;;3.37;;
8837;SDS011;4455;50.881;4.698;2019-02-10T01:57:38;14.17;;;4.13;;
8837;SDS011;4455;50.881;4.698;2019-02-10T02:00:08;15.07;;;3.27;;
8837;SDS011;4455;50.881;4.698;2019-02-10T02:02:38;13.73;;;3.43;;
8837;SDS011;4455;50.881;4.698;2019-02-10T02:05:08;11.53;;;3.13;;
8837;SDS011;4455;50.881;4.698;2019-02-10T02:07:37;11.80;;;3.10;;
8837;SDS011;4455;50.881;4.698;2019-02-10T02:10:07;11.97;;;3.00;;
8837;SDS011;4455;50.881;4.698;2019-02-10T02:12:38;11.03;;;3.67;;
8837;SDS011;4455;50.881;4.698;2019-02-10T02:15:08;12.67;;;3.63;;
8837;SDS011;4455;50.881;4.698;2019-02-10T02:17:38;14.53;;;3.73;;
8837;SDS011;4455;50.881;4.698;2019-02-10T02:20:07;14.70;;;3.70;;
