sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
12554;SDS011;6343;50.868;4.700;2019-02-10T00:02:20;16.17;;;3.40;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:04:49;13.90;;;3.30;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:07:18;9.07;;;2.80;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:09:47;15.60;;;3.30;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:12:15;18.87;;;3.47;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:14:43;13.73;;;3.27;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:17:11;12.20;;;3.00;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:19:39;15.90;;;3.13;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:22:07;13.67;;;3.17;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:24:35;16.50;;;3.63;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:27:03;11.37;;;2.93;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:29:31;20.00;;;3.00;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:32:00;16.67;;;2.90;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:34:28;14.87;;;3.60;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:36:56;8.83;;;3.20;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:39:24;15.67;;;3.00;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:41:52;18.23;;;3.83;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:44:20;13.83;;;2.90;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:46:48;16.57;;;2.97;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:49:16;19.53;;;3.13;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:51:44;14.77;;;3.60;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:54:12;22.53;;;3.57;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:56:40;10.90;;;2.60;;
12554;SDS011;6343;50.868;4.700;2019-02-10T00:59:08;9.50;;;2.10;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:01:37;8.47;;;2.60;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:04:05;14.87;;;3.03;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:06:33;14.07;;;2.37;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:09:02;13.30;;;3.00;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:11:31;11.97;;;2.70;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:13:59;6.53;;;2.00;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:16:27;16.40;;;3.00;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:18:59;7.27;;;2.57;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:21:27;13.07;;;2.70;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:23:56;14.43;;;2.47;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:26:31;9.07;;;2.00;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:28:56;17.97;;;2.73;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:31:24;11.13;;;3.03;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:33:53;12.17;;;2.50;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:36:22;11.10;;;2.37;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:38:50;15.33;;;2.40;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:41:19;4.70;;;1.93;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:43:47;9.87;;;2.47;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:46:15;10.20;;;1.80;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:48:45;10.63;;;2.10;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:51:14;9.37;;;2.20;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:53:42;13.73;;;3.07;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:56:10;6.83;;;2.27;;
12554;SDS011;6343;50.868;4.700;2019-02-10T01:58:38;14.90;;;2.40;;
12554;SDS011;6343;50.868;4.700;2019-02-10T02:01:06;8.27;;;1.90;;
12554;SDS011;6343;50.868;4.700;2019-02-10T02:03:35;11.37;;;2.60;;
12554;SDS011;6343;50.868;4.700;2019-02-10T02:06:03;9.23;;;2.20;;
12554;SDS011;6343;50.868;4.700;2019-02-10T02:08:31;15.77;;;2.80;;
12554;SDS011;6343;50.868;4.700;2019-02-10T02:10:59;13.23;;;2.00;;
12554;SDS011;6343;50.868;4.700;2019-02-10T02:13:28;6.40;;;1.97;;
12554;SDS011;6343;50.868;4.700;2019-02-10T02:15:56;7.57;;;2.10;;
12554;SDS011;6343;50.868;4.700;2019-02-10T02:18:24;9.20;;;1.97;;
12554;SDS011;6343;50.868;4.700;2019-02-10T02:20:52;12.47;;;2.20;;
12554;SDS011;6343;50.868;4.700;2019-02-10T02:23:20;8.33;;;2.00;;
12554;SDS011;6343;50.868;4.700;2019-02-10T02:25:49;8.97;;;2.30;;
12554;SDS011;6343;50.868;4.700;2019-02-10T02:28:19;11.10;;;2.40;;
12554;SDS011;6343;50.868;4.700;2019-02-10T02:30:48;7.23;;;2.03;;
